ces_4_0_score,ces_4_0_percentile,ces_4_0_percentile_range,california_county,total_population,hispanic_percent,white_percent,african_american_percent,native_american_percent,asian_american_percent,other_multiple_percent
16.21,28.43,25-30%,Santa Clara,6221,6.46,21.07,6.3,0,63.94,2.22
12.11,18.26,15-20%,Santa Clara,6768,2.22,24.9,0.01,0,70.88,1.99
12.06,18.13,15-20%,Santa Clara,3408,4.49,29.02,0,1.61,61.71,3.17
11.41,16.39,15-20%,Santa Clara,7600,9,32.59,1.91,0,49.98,6.53
5.50,3.87,1-5% (lowest scores),Santa Clara,5630,3.98,31.08,0.36,0,59.25,5.33
8.35,9.27,5-10%,Santa Clara,4122,4.75,38.43,0.44,0,52.26,4.12
6.15,4.99,1-5% (lowest scores),Santa Clara,4667,4.14,42.73,1.09,0,46.69,5.36
4.10,1.70,1-5% (lowest scores),Santa Clara,2518,3.38,51.23,0,0,41.26,4.13
9.55,11.80,10-15%,Santa Clara,8452,11.71,22.98,4.09,0.28,57.56,3.37
10.84,15.09,15-20%,Santa Clara,7144,6.27,48.08,0.46,0.13,41.18,3.88
4.27,2.02,1-5% (lowest scores),Santa Clara,3131,4.85,49.28,0.38,0,36.28,9.2
9.16,10.99,10-15%,Santa Clara,6947,11.24,40.49,0,1.53,43.54,3.2
12.15,18.33,15-20%,Santa Clara,6575,8.99,24.97,0.26,0,61.72,4.06
14.81,25.08,25-30%,Santa Clara,8604,15.84,18.41,1.03,0,57.42,7.3
13.04,20.61,20-25%,Santa Clara,4871,8.54,39.85,0,0.39,48.57,2.65
11.01,15.51,15-20%,Santa Clara,2926,9.77,22.21,3.42,0,58.1,6.49
14.28,23.76,20-25%,Santa Clara,5576,13.93,30.69,0.57,0,48.08,6.73
17.26,30.94,30-35%,Santa Clara,3722,15.1,34.9,0,0,42.45,7.55
11.03,15.56,15-20%,Santa Clara,5054,21.45,42.8,0.93,0.46,28.91,5.46
17.20,30.77,30-35%,Santa Clara,8274,13.33,25.36,2.68,0.08,55.79,2.76
19.27,35.78,35-40%,Santa Clara,7587,19.65,25.86,3.99,0.12,47.32,3.06
17.62,31.90,30-35%,Santa Clara,3884,27.96,29.81,1.26,0,34.34,6.62
29.44,57.72,55-60%,Santa Clara,5184,36.27,18.38,2.6,0,40.71,2.04
27.92,54.79,50-55%,Santa Clara,7570,42.67,23.22,0.4,1.22,27.92,4.58
13.67,22.13,20-25%,Santa Clara,5051,8.04,26.21,2.49,0,58.74,4.51
15.75,27.23,25-30%,Santa Clara,7166,16.97,38.63,0.7,0,41.1,2.61
11.29,16.15,15-20%,Santa Clara,4473,27.88,29.44,0.8,0.18,37.51,4.18
16.83,30.02,30-35%,Santa Clara,4957,25.08,27.64,2.22,0.44,42.93,1.69
13.65,22.06,20-25%,Santa Clara,4428,16.55,41.31,1.42,0.2,35.73,4.79
7.87,8.25,5-10%,Santa Clara,4978,8.62,47.01,0.38,0.68,36.6,6.71
12.79,19.92,15-20%,Santa Clara,5524,7.17,52.5,8.09,0.27,28.48,3.49
21.77,41.73,40-45%,Santa Clara,4708,18.69,39.02,2.74,0,33.2,6.35
10.52,14.18,10-15%,Santa Clara,3241,10.52,60.66,1.02,0,21.97,5.83
14.22,23.56,20-25%,Santa Clara,3563,15.3,36.49,4.27,0,35.53,8.42
23.32,45.20,45-50%,Santa Clara,3607,33.66,36.1,0.36,0,26.06,3.83
10.48,14.04,10-15%,Santa Clara,3806,15.11,33.92,3.44,0,43.35,4.18
20.01,37.53,35-40%,Santa Clara,5779,34.26,29.54,2.39,0.45,31.41,1.96
22.70,43.76,40-45%,Santa Clara,7129,28.43,34.23,0.5,0,35.24,1.6
16.45,28.95,25-30%,Santa Clara,5729,32.24,36.67,3.7,0,25.25,2.13
12.75,19.77,15-20%,Santa Clara,3686,15.98,49.59,1.28,0,28.76,4.4
5.79,4.27,1-5% (lowest scores),Santa Clara,3135,13.3,60.93,1.02,0,19.81,4.94
9.98,12.87,10-15%,Santa Clara,5606,11.17,56.15,0.98,0,26.1,5.6
6.79,6.34,5-10%,Santa Clara,3167,6.03,49.45,0.44,0,38.64,5.43
4.66,2.48,1-5% (lowest scores),Santa Clara,1938,5.06,61.82,0,0,28.84,4.28
14.53,24.45,20-25%,Santa Clara,5125,12.16,50.67,0.51,1,32.49,3.18
6.90,6.58,5-10%,Santa Clara,6564,4.04,54.77,0.15,0,34.9,6.14
4.20,1.85,1-5% (lowest scores),Santa Clara,3616,8.41,51.66,0.44,0,34.65,4.84
3.83,1.26,1-5% (lowest scores),Santa Clara,2906,3.54,59.26,0,0.76,31.31,5.13
7.35,7.40,5-10%,Santa Clara,4624,4.35,63.08,1.19,0,26.82,4.56
3.94,1.40,1-5% (lowest scores),Santa Clara,4246,3.32,63.33,0.52,0,27.18,5.65
3.17,0.77,1-5% (lowest scores),Santa Clara,3705,4.1,53.66,0.65,0.05,32.93,8.61
4.12,1.71,1-5% (lowest scores),Santa Clara,4541,2.18,63.55,0.22,0,30.41,3.63
8.84,10.30,10-15%,Santa Clara,5761,9.79,53.84,1.79,0,30.52,4.06
10.40,13.82,10-15%,Santa Clara,5240,2.67,43.49,4.05,0,45.46,4.33
15.50,26.64,25-30%,Santa Clara,5954,1.86,49.7,1.34,0,42.07,5.02
5.73,4.12,1-5% (lowest scores),Santa Clara,2038,8.73,51.52,1.82,0,30.42,7.51
6.43,5.58,5-10%,Santa Clara,2700,11.26,41.19,2.3,0,43,2.26
3.33,0.88,1-5% (lowest scores),Santa Clara,5494,7.57,52.26,1.42,0,35.37,3.39
8.67,9.85,5-10%,Santa Clara,6833,4.9,45.32,0.89,0,41.76,7.11
8.62,9.82,5-10%,Santa Clara,5543,4.93,54.52,1.1,0.09,34.15,5.21
5.69,4.08,1-5% (lowest scores),Santa Clara,4698,1.53,66.52,1.26,0,25.46,5.24
7.51,7.67,5-10%,Santa Clara,3888,6.61,69.8,4.3,0,12.86,6.43
10.99,15.43,15-20%,Santa Clara,3998,7.9,59.7,1.75,0,26.44,4.2
7.28,7.25,5-10%,Santa Clara,3505,5.42,56.38,0,1.71,28.07,8.42
9.07,10.75,10-15%,Santa Clara,7992,6.12,64.44,1.4,0.9,21.57,5.57
NA,NA,NA,Santa Clara,3302,23.74,41.1,5.03,0.58,22.29,7.27
6.71,6.15,5-10%,Santa Clara,3407,6.11,66.22,1.56,0,21.84,4.29
4.68,2.51,1-5% (lowest scores),Santa Clara,4392,5.87,58.33,1.18,0,31.01,3.6
7.06,6.87,5-10%,Santa Clara,2635,4.59,63.91,0.19,0.3,23.34,7.67
5.22,3.39,1-5% (lowest scores),Santa Clara,4789,2.82,58.61,0,0,35.48,3.09
4.72,2.55,1-5% (lowest scores),Santa Clara,1113,3.68,61.01,4.85,0,23,7.46
1.61,0.09,1-5% (lowest scores),Santa Clara,2820,4.65,66.88,1.99,0.35,23.58,2.55
6.07,4.83,1-5% (lowest scores),Santa Clara,4335,4.43,87.73,0.07,0,3.97,3.81
8.67,9.87,5-10%,Santa Clara,3408,4.93,45.89,0.59,0,43.96,4.64
4.48,2.27,1-5% (lowest scores),Santa Clara,4223,9.28,38.65,3.55,0.85,44.71,2.96
7.15,7.06,5-10%,Santa Clara,7737,4.47,43.01,0,0,46.94,5.57
2.90,0.63,1-5% (lowest scores),Santa Clara,3145,3.21,60.79,2.54,0.38,25.37,7.69
10.59,14.38,10-15%,Santa Clara,4934,6.63,54.26,8.72,0.22,25.66,4.52
5.89,4.48,1-5% (lowest scores),Santa Clara,5678,7.43,34.47,2.13,0.77,49.33,5.86
4.72,2.56,1-5% (lowest scores),Santa Clara,4320,12.15,61.27,0.6,0,23.57,2.41
5.65,4.01,1-5% (lowest scores),Santa Clara,5722,8.16,57.83,4.84,0,22.61,6.55
11.19,15.90,15-20%,Santa Clara,3664,41.78,34.17,7.45,0,15.04,1.56
6.85,6.49,5-10%,Santa Clara,4797,11.32,49.59,1.98,0,28.58,8.53
11.75,17.23,15-20%,Santa Clara,6868,23.59,24.87,0.09,0,47.55,3.9
14.55,24.46,20-25%,Santa Clara,6817,24.54,51.17,1.89,0,17.34,5.06
30.36,59.37,55-60%,Santa Clara,7565,48.86,21.8,2.59,0.49,22.04,4.23
13.56,21.86,20-25%,Santa Clara,4863,30.41,28.6,6.46,1.01,28.68,4.83
18.66,34.38,30-35%,Santa Clara,7825,34.2,24.38,1.37,0,30.94,9.11
12.81,19.96,15-20%,Santa Clara,6491,32.77,30.81,4.24,0.77,26.93,4.48
21.04,40.04,40-45%,Santa Clara,5523,33.42,27.18,2.97,0.58,32.54,3.31
16.41,28.83,25-30%,Santa Clara,5553,43.98,25.27,6.92,0.56,19.5,3.78
12.06,18.14,15-20%,Santa Clara,5187,25.76,41.37,6.02,0.1,20.92,5.84
16.54,29.21,25-30%,Santa Clara,3124,26.79,40.59,7.39,0,24.26,0.96
17.28,31.01,30-35%,Santa Clara,4120,40.46,22.74,7.33,0.27,25.05,4.15
15.02,25.61,25-30%,Santa Clara,4830,25.92,33.02,3.89,0.56,31.2,5.4
20.24,38.06,35-40%,Santa Clara,6698,31.65,44.79,2.27,0,16.63,4.66
5.45,3.74,1-5% (lowest scores),Santa Clara,3350,25.7,47.94,1.88,0.24,20.06,4.18
11.14,15.77,15-20%,Santa Clara,4661,25.83,45.61,1.46,0.13,17.22,9.74
22.06,42.25,40-45%,Santa Clara,2997,31.4,43.11,1.6,0,19.22,4.67
17.02,30.51,30-35%,Santa Clara,9884,27.11,34.21,3.96,0.6,28.13,6
9.96,12.82,10-15%,Santa Clara,3082,21.64,44.13,0.36,0,26.02,7.85
10.33,13.75,10-15%,Santa Clara,4924,30.24,42.4,1.71,0,21.3,4.35
17.24,30.90,30-35%,Santa Clara,5187,22.58,36.57,3.49,0,31.71,5.65
12.74,19.76,15-20%,Santa Clara,3416,25.5,44.03,1.29,0,19.96,9.22
21.11,40.19,40-45%,Santa Clara,3254,26.49,40.1,0.83,0,30.92,1.66
21.41,40.91,40-45%,Santa Clara,5402,31.82,13.64,5.24,0,47.56,1.74
17.40,31.25,30-35%,Santa Clara,3020,37.55,9.11,4.11,2.15,42.98,4.11
33.51,64.98,60-65%,Santa Clara,6583,62.42,8.31,3.77,0,23.96,1.55
8.79,10.19,10-15%,Santa Clara,5653,16.93,53.09,1.72,0,22.52,5.75
7.94,8.37,5-10%,Santa Clara,5808,28.7,46.18,1.36,0,20.42,3.34
15.22,26.08,25-30%,Santa Clara,4473,28.91,50.35,0.96,0,15.18,4.61
11.27,16.10,15-20%,Santa Clara,4451,34.58,38.13,4.61,0,18.24,4.45
19.00,35.19,35-40%,Santa Clara,1527,50.88,33.53,0,0,14.8,0.79
8.37,9.37,5-10%,Santa Clara,3859,16.71,66.86,1.32,0,11.07,4.04
12.00,17.93,15-20%,Santa Clara,5039,26,46.36,0.99,0,21.1,5.56
13.68,22.16,20-25%,Santa Clara,6884,22.49,57.48,1.13,0,13.14,5.75
11.56,16.75,15-20%,Santa Clara,8784,22.76,54.08,2.17,0,14.87,6.12
14.98,25.52,25-30%,Santa Clara,5026,25.69,62.44,0.64,0.14,5.83,5.27
37.99,72.14,70-75%,Santa Clara,5050,40.63,36.42,2.51,0,16.79,3.64
21.63,41.34,40-45%,Santa Clara,4211,38.83,44.1,3.23,0,11.87,1.97
14.78,24.97,20-25%,Santa Clara,3624,32.45,46.5,0.75,0,13.16,7.15
17.53,31.66,30-35%,Santa Clara,3843,52.75,29.69,3.56,0.16,10.74,3.1
14.61,24.57,20-25%,Santa Clara,6522,40.97,46.21,0.51,0,10.17,2.15
24.42,47.68,45-50%,Santa Clara,4635,43.19,46.04,3.65,0,4.06,3.06
25.70,50.34,50-55%,Santa Clara,5030,43.2,41.33,0.83,0.66,8.71,5.27
10.99,15.42,15-20%,Santa Clara,9105,31.71,51.8,0.86,0,12.71,2.93
19.09,35.39,35-40%,Santa Clara,8465,65.42,21.22,0.79,0,9.64,2.93
27.78,54.46,50-55%,Santa Clara,7227,71.94,17.2,0.53,0.86,6.72,2.75
28.68,56.29,55-60%,Santa Clara,8351,61.45,30.7,0.13,0.16,5.75,1.81
23.68,45.80,45-50%,Santa Clara,5952,53.63,25.32,4.49,0,12.32,4.25
18.41,33.69,30-35%,Santa Clara,7345,48.29,34.81,1.33,0,12.42,3.14
42.21,78.33,75-80%,Santa Clara,2404,41.22,45.47,0.37,0,12.06,0.87
55.28,92.71,90-95%,Santa Clara,4634,85.82,9.47,0.22,0.63,3.69,0.17
41.57,77.41,75-80%,Santa Clara,4886,85.8,10.05,0.59,0.18,2.54,0.84
16.11,28.15,25-30%,Santa Clara,9578,15.31,41.57,2.61,0.1,33.97,6.43
15.00,25.55,25-30%,Santa Clara,1202,39.27,43.84,2.08,0,9.9,4.91
6.25,5.18,5-10%,Santa Cruz,2234,15.8,73.01,2.78,0,5.24,3.18
19.84,37.10,35-40%,Santa Cruz,7156,22.41,65.5,0.49,0.17,6.89,4.54
16.27,28.53,25-30%,Santa Cruz,3563,10.47,73,1.96,0.2,8.87,5.5
10.92,15.27,15-20%,Santa Cruz,10486,28.63,32.71,2.43,0.1,29.49,6.64
15.32,26.24,25-30%,Santa Cruz,6440,16.82,66.02,1.55,0,12.61,3
12.77,19.84,15-20%,Santa Cruz,3665,20.74,65.18,0.68,0,2.97,10.42
20.48,38.67,35-40%,Santa Cruz,2015,17.37,76.03,0,0,2.23,4.37
13.26,21.12,20-25%,Santa Cruz,6608,26.62,60.82,1.45,0.3,4.31,6.49
9.92,12.73,10-15%,Santa Cruz,4397,18.01,75.12,0.48,0,2.73,3.66
20.89,39.79,35-40%,Santa Cruz,8081,29.3,53.84,4.07,0.24,8.45,4.1
10.83,15.05,15-20%,Santa Cruz,5567,10.54,77.29,3.43,0.59,4.28,3.86
18.19,33.22,30-35%,Santa Cruz,3174,15.47,74.73,0,0.16,5.99,3.65
29.89,58.45,55-60%,Santa Cruz,7760,75.09,21.53,0,0,1.73,1.65
35.61,68.57,65-70%,Santa Cruz,7957,71.13,23.02,1.86,0,3.59,0.39
43.09,79.64,75-80%,Santa Cruz,7275,93.62,5.33,0.07,0,0.65,0.33
44.05,80.93,80-85%,Santa Cruz,8077,84.33,10.46,0.02,0,4.94,0.25
38.81,73.22,70-75%,Santa Cruz,8594,75.63,22.29,0.09,0,1.07,0.91
29.07,56.98,55-60%,Santa Cruz,6423,88.23,8.53,0,0,2.76,0.48
33.52,65.02,65-70%,Santa Cruz,8241,82.57,13.35,1.3,0,2.78,0
26.88,52.79,50-55%,Santa Cruz,3159,77.62,17.63,0,0,4.08,0.66
8.99,10.62,10-15%,Santa Cruz,4684,13.9,76.9,1.94,0.09,2.6,4.57
8.23,8.98,5-10%,Santa Cruz,5312,13.57,80.57,0.7,0,1.22,3.93
7.79,8.14,5-10%,Santa Cruz,3054,7.37,88.87,0,0,0.92,2.85
6.83,6.44,5-10%,Santa Cruz,4884,10.03,82.43,1,0.76,1.82,3.95
6.21,5.12,5-10%,Santa Cruz,5738,9.18,77.34,0.1,0,5.42,7.95
7.77,8.11,5-10%,Santa Cruz,4781,8.78,84.38,1.34,0,2.05,3.45
13.77,22.44,20-25%,Santa Cruz,4307,11.84,77.85,0,0.65,4.67,4.99
7.17,7.14,5-10%,Santa Cruz,5779,6.58,81.47,1.61,0,3.89,6.45
8.58,9.77,5-10%,Santa Cruz,8746,14.7,74.27,0.61,0,7.8,2.62
2.01,0.24,1-5% (lowest scores),Santa Cruz,3578,3.72,89.18,0,0,4.3,2.79
6.92,6.62,5-10%,Santa Cruz,3229,17.87,74.14,0.09,0,2.04,5.85
4.46,2.21,1-5% (lowest scores),Santa Cruz,6547,4.96,86.59,0.14,0.06,1.97,6.28
7.12,6.97,5-10%,Santa Cruz,4271,35.35,57.01,0,0,2.9,4.73
13.69,22.21,20-25%,Santa Cruz,2755,22.72,67.59,1.09,2.21,4.75,1.63
15.80,27.37,25-30%,Santa Cruz,4309,37.6,53.72,0.26,0.23,6.78,1.42
12.85,20.08,20-25%,Santa Cruz,3382,29.18,63.16,1.21,0,2.99,3.46
16.48,29.03,25-30%,Santa Cruz,5196,27.62,67.63,0.73,0,0,4.02
8.21,8.96,5-10%,Santa Cruz,6578,24.14,70.33,1.7,0.36,2.55,0.91
11.20,15.92,15-20%,Santa Cruz,7387,31.12,59.02,0.96,0.73,3.49,4.67
12.04,18.09,15-20%,Santa Cruz,4352,17.88,72.17,0,0,3.93,6.02
5.77,4.22,1-5% (lowest scores),Santa Cruz,4926,13.3,79.86,0.65,0.14,3.25,2.8
2.17,0.32,1-5% (lowest scores),Santa Cruz,3253,6.73,89.7,0.71,0,1.81,1.05
12.71,19.68,15-20%,Santa Cruz,7248,16.2,74.54,0.28,0.59,3.31,5.08
11.81,17.36,15-20%,Santa Cruz,3286,16.68,76.29,0.67,0,2.47,3.9
7.24,7.20,5-10%,Santa Cruz,6506,9.24,83.94,1.31,0.02,3.6,1.91
6.05,4.78,1-5% (lowest scores),Santa Cruz,2328,13.92,76.12,0.39,0,3.52,6.06
4.60,2.43,1-5% (lowest scores),Santa Cruz,3971,10.73,81.77,0.93,0,2.19,4.38
35.94,69.04,65-70%,Santa Cruz,3796,26.42,67.91,0.42,0.47,1.95,2.82
17.02,30.53,30-35%,Santa Cruz,7247,19.48,74.43,0.33,0,2.06,3.7
27.00,52.99,50-55%,Santa Cruz,6988,79.45,15.57,0.62,0,0.7,3.66
23.04,44.62,40-45%,Santa Cruz,3193,65.42,30.19,0,0.09,1.94,2.35
12.25,18.61,15-20%,Santa Cruz,1479,56.39,41.24,1.22,0,1.15,0
32.33,63.02,60-65%,Shasta ,1658,10.98,76.72,3.68,2.23,2.17,4.22
25.13,49.00,45-50%,Shasta ,2325,3.53,88.17,5.94,0,1.38,0.99
21.60,41.29,40-45%,Shasta ,4329,12.24,75.19,2.36,5.38,2.52,2.31
17.50,31.51,30-35%,Shasta ,4266,11.74,83.94,0.7,2.3,0.96,0.35
25.64,50.21,50-55%,Shasta ,5812,10.46,81.69,1.58,1.84,2.44,1.98
7.60,7.87,5-10%,Shasta ,2297,7.44,83.98,0.39,0,3.96,4.22
16.62,29.39,25-30%,Shasta ,5279,8.3,77.34,0.74,3.07,8.66,1.89
16.94,30.32,30-35%,Shasta ,1477,2.57,79.01,1.35,9.14,6.09,1.83
10.69,14.62,10-15%,Shasta ,3559,5.34,87.47,0,1.97,1.18,4.05
18.98,35.07,35-40%,Shasta ,3242,4.04,81.99,4.32,0.99,4.13,4.53
14.67,24.70,20-25%,Shasta ,3956,11.53,73.33,0.03,5.01,5.36,4.75
14.98,25.50,25-30%,Shasta ,5970,11.79,71.79,3.05,1.93,10.54,0.9
6.78,6.32,5-10%,Shasta ,2660,7.67,80.45,0.23,0.26,8.12,3.27
12.28,18.70,15-20%,Shasta ,4927,12.36,82.24,0.1,0.3,2.88,2.11
18.65,34.35,30-35%,Shasta ,2803,10.06,82.59,0,4.6,0.86,1.89
9.97,12.85,10-15%,Shasta ,4643,8.72,84.6,0.67,0,2.91,3.1
33.27,64.49,60-65%,Shasta ,4043,15.19,62.63,4.43,5,10.73,2.03
7.75,8.08,5-10%,Shasta ,1785,8.4,82.52,0,0,2.18,6.89
24.56,47.88,45-50%,Shasta ,5068,15.02,75.63,0.28,0.65,4.3,4.12
14.51,24.37,20-25%,Shasta ,3176,5.01,88.41,0.66,1.76,0.5,3.65
24.66,48.10,45-50%,Shasta ,6545,20.03,56.91,1.83,1.51,10.24,9.47
23.43,45.46,45-50%,Shasta ,4905,9.97,72.6,3.2,2.71,2.02,9.5
10.31,13.73,10-15%,Shasta ,4026,8.2,81.25,0.02,3.18,2.11,5.24
6.08,4.87,1-5% (lowest scores),Shasta ,3426,13.81,72.59,0.03,2.39,8.09,3.09
12.31,18.75,15-20%,Shasta ,2885,4.02,80.24,0.94,0.28,7.04,7.49
21.68,41.46,40-45%,Shasta ,5672,5.69,91.22,0.04,0,2.43,0.62
21.17,40.34,40-45%,Shasta ,3707,8.71,76.48,2.13,2.13,5.77,4.77
11.63,16.88,15-20%,Shasta ,2405,4.95,77.17,0.29,3.95,2.95,10.69
27.66,54.24,50-55%,Shasta ,3479,9.74,83.41,1.52,3.45,0.03,1.84
20.45,38.54,35-40%,Shasta ,3326,15.24,76.01,2.19,2.25,0.39,3.91
6.26,5.24,5-10%,Shasta ,2245,7.13,87.26,0.62,1.07,2.85,1.07
9.56,11.85,10-15%,Shasta ,2615,6.16,84.78,1.22,0.84,3.48,3.52
12.97,20.47,20-25%,Shasta ,2681,7.91,89.41,0.07,0.26,0.26,2.09
9.44,11.55,10-15%,Shasta ,4384,5.22,86.02,0.5,1.82,0.59,5.84
25.30,49.45,45-50%,Shasta ,4678,13.17,73.6,0.26,5.17,3.47,4.34
23.85,46.36,45-50%,Shasta ,4562,15.04,75.43,3.18,2.06,1.71,2.59
23.70,45.92,45-50%,Shasta ,2097,5.39,81.59,0.95,1.86,7.06,3.15
22.92,44.28,40-45%,Shasta ,6073,12.45,82.88,0.03,1.2,0.92,2.52
27.99,54.94,50-55%,Shasta ,2580,33.18,62.44,1.01,3.37,0,0
9.48,11.65,10-15%,Shasta ,5299,11.59,84.17,0,0.94,0.04,3.26
10.91,15.25,15-20%,Shasta ,4042,6.63,87.36,0.45,1.73,2.03,1.81
19.09,35.38,35-40%,Shasta ,3575,5.54,86.74,0.08,1.31,1.37,4.95
17.33,31.11,30-35%,Shasta ,1670,5.21,81.98,0.48,2.16,3.77,6.41
11.57,16.78,15-20%,Shasta ,5123,5.95,88.03,0.66,3.38,0.33,1.64
12.69,19.63,15-20%,Shasta ,4175,5.56,89.46,0.84,1.15,0.91,2.08
10.92,15.28,15-20%,Shasta ,2107,8.21,83.06,0.52,5.08,0.05,3.08
21.24,40.43,40-45%,Shasta ,4881,8.09,82.44,1.04,2.19,1.8,4.43
18.51,33.96,30-35%,Shasta ,2774,13.3,78.3,0.18,5.7,0.25,2.27
18.28,33.46,30-35%,Sierra ,3040,10.66,87.57,0.07,0.95,0,0.76
18.57,34.13,30-35%,Siskiyou ,1076,62.73,36.34,0.65,0,0,0.28
17.18,30.74,30-35%,Siskiyou ,1711,38.05,57.1,0.76,2.69,0.47,0.94
15.87,27.51,25-30%,Siskiyou ,3939,9.75,80.32,0.18,3.5,1.96,4.29
16.31,28.58,25-30%,Siskiyou ,656,5.95,88.41,0,2.29,0,3.35
16.40,28.81,25-30%,Siskiyou ,1834,11.34,58.56,1.15,14.34,1.04,13.58
15.50,26.68,25-30%,Siskiyou ,1733,6.69,80.5,0,2.42,5.65,4.73
18.77,34.67,30-35%,Siskiyou ,3777,5.22,86.31,0.11,0.87,3.26,4.24
29.51,57.85,55-60%,Siskiyou ,4436,16.91,66.01,2.61,5.93,0.45,8.09
14.21,23.55,20-25%,Siskiyou ,3354,7.66,77.43,0.09,3.07,3.22,8.53
11.37,16.30,15-20%,Siskiyou ,3625,3.53,79.14,0.72,9.02,0.55,7.03
25.61,50.14,50-55%,Siskiyou ,7510,15.33,71.6,5.79,1.33,3.49,2.46
20.83,39.62,35-40%,Siskiyou ,6544,7.93,88.88,0.76,0,0.6,1.83
20.02,37.57,35-40%,Siskiyou ,2012,14.81,76.84,0.05,1.94,2.29,4.08
19.51,36.25,35-40%,Siskiyou ,1261,7.45,87.79,0.08,1.59,0,3.09
28.19,55.31,55-60%,Solano ,4873,19.27,20.62,23.33,0,32.08,4.7
12.66,19.57,15-20%,Solano ,2233,9.67,24.14,8.64,0.94,46.13,10.48
23.08,44.73,40-45%,Solano ,6655,13.06,20.57,9.45,0.27,51.57,5.08
14.72,24.82,20-25%,Solano ,4541,7.42,25.94,17.24,0,41.64,7.75
22.16,42.46,40-45%,Solano ,4355,23.88,32.54,16.12,0.09,21.79,5.58
33.15,64.32,60-65%,Solano ,3038,24.88,28.41,20.67,0,22.02,4.02
29.57,57.94,55-60%,Solano ,3002,26.05,53.86,2.6,0,8.66,8.83
22.73,43.85,40-45%,Solano ,2189,33.94,36.96,18.04,0,4.75,6.3
21.53,41.16,40-45%,Solano ,3578,28.73,23.56,10.34,0,24.51,12.86
29.77,58.25,55-60%,Solano ,5289,46.89,17.7,20.63,0,10.4,4.39
17.84,32.36,30-35%,Solano ,4017,13.44,29.35,16.6,0,34.98,5.63
18.31,33.51,30-35%,Solano ,3630,11.74,32.04,18.93,0,35.12,2.18
65.12,97.87,95-100% (highest scores),Solano ,3529,46.56,17.51,21.03,0,9.55,5.36
48.52,86.18,85-90%,Solano ,4135,20.73,24.89,31.85,0,18.7,3.85
57.13,93.97,90-95%,Solano ,2654,10.66,19.14,50.08,0,12.96,7.16
41.93,77.96,75-80%,Solano ,2654,42.54,37.6,9.5,0.87,8.52,0.98
39.01,73.51,70-75%,Solano ,3124,48.66,16.97,25.22,0.51,5.86,2.78
41.92,77.92,75-80%,Solano ,3663,46,21.68,12.69,0,14.85,4.78
30.70,60.12,60-65%,Solano ,2969,24.65,46.82,6.8,0.3,12.93,8.49
30.48,59.61,55-60%,Solano ,5899,26.97,43.72,13.7,0.34,11.11,4.17
41.33,77.16,75-80%,Solano ,4326,38.97,18.96,30.77,0,4.23,7.07
40.13,75.18,75-80%,Solano ,2580,33.1,28.49,27.98,0,4.15,6.28
36.14,69.43,65-70%,Solano ,3211,28,36.87,20.49,0.16,12.3,2.18
22.35,42.93,40-45%,Solano ,2623,22,15.97,28.52,0,28.78,4.73
52.66,90.65,90-95%,Solano ,2770,38.12,13.79,29.49,0,13.72,4.87
38.38,72.77,70-75%,Solano ,4846,46.31,14.8,15.66,0.12,21.02,2.08
17.79,32.21,30-35%,Solano ,3485,12.48,17.56,18.74,0,44.51,6.71
42.35,78.52,75-80%,Solano ,5119,21.63,17.21,27.1,0,29.65,4.41
41.76,77.74,75-80%,Solano ,6173,43.03,10.21,12.38,0,28.35,6.04
32.45,63.22,60-65%,Solano ,5963,23.51,9.99,38.29,0,24.44,3.77
17.98,32.74,30-35%,Solano ,4739,13.13,72.21,1.18,0,6.92,6.56
22.35,42.89,40-45%,Solano ,3900,16.33,66.1,0.15,0,5.69,11.72
16.36,28.69,25-30%,Solano ,5753,12.39,23.34,17.23,0,36.33,10.71
16.12,28.20,25-30%,Solano ,5659,12.26,49.44,7.4,0,20.62,10.27
10.53,14.25,10-15%,Solano ,3305,10.89,65.05,0.88,0,16.58,6.6
10.29,13.70,10-15%,Solano ,4186,9.99,70.19,2.44,0,12.44,4.95
10.13,13.25,10-15%,Solano ,3739,13.93,70.18,3.26,0,7.06,5.56
15.01,25.58,25-30%,Solano ,3153,12.08,68.13,6.66,0,8.56,4.57
12.93,20.36,20-25%,Solano ,9421,12.38,48.21,7.79,0.14,26.05,5.43
14.66,24.68,20-25%,Solano ,11383,19.75,30.84,10.15,0.84,31.7,6.71
16.16,28.33,25-30%,Solano ,5336,12.35,57.25,6.54,0,18.27,5.58
15.21,26.05,25-30%,Solano ,3353,26.22,48.88,9.81,0,9.39,5.7
5.50,3.86,1-5% (lowest scores),Solano ,2913,8.82,54.89,9.2,0,19.12,7.96
9.37,11.33,10-15%,Solano ,4312,18.23,34.74,18.39,0,19.62,9.02
13.10,20.75,20-25%,Solano ,4038,23.9,37.25,13.47,0,17.8,7.58
18.88,34.90,30-35%,Solano ,5627,12.76,47.2,13.7,0,20.36,5.97
19.77,36.90,35-40%,Solano ,4221,28.52,36.2,12.79,0,16.37,6.11
9.14,10.92,10-15%,Solano ,4035,17.89,37.84,14.97,1.31,22.43,5.55
18.28,33.45,30-35%,Solano ,3498,17.52,23.04,14.95,0.91,39.14,4.43
24.64,48.06,45-50%,Solano ,10131,19.06,28.41,15.05,0.11,28.2,9.17
39.10,73.64,70-75%,Solano ,4705,49.71,21.66,15.96,0,8.29,4.38
